-0.0016888847049517583, 0.023135253020390767
0.0013261847215148281, 0.12000775015145815
0.0014180142471940105, 0.09705036873166173
0.0015098437728731998, 0.07409298731186542
0.001601673298552382, 0.051135605892069
0.003142368673836493, 0.13853945859754946
0.006823712325508734, 0.16335893873250706
0.008625356602931192, 0.1855255659033993
0.0217582541851336, 0.2103450460383568
0.025446740133247547, 0.23337895206288595
0.030970286102850547, 0.2702255492416591
0.0392222621937644, 0.30007561113058967
0.04776284536538428, 0.32528500234680413
0.060632753389322114, 0.3483407725441139
0.07215225722174438, 0.37144209310138354
0.08367103224840729, 0.3947256150984929
0.09843208189701684, 0.4175736756543854
0.11408859088862501, 0.44159389880657984
0.13321155819044916, 0.465391988036703
0.14918396500176068, 0.4892007056841501
0.1698729020552654, 0.5153211040995629
0.19058224567003212, 0.5363398621994655
0.2112956705970513, 0.5563382922362659
0.23364613902074177, 0.5721424451279573
0.2565204365839713, 0.5920115121424716
0.2791372835127073, 0.6087321382765566
0.3017554058515223, 0.6251339118909223
0.32438245606088933, 0.639303717867252
0.34701205709041416, 0.6528358188041432
0.3696480351703334, 0.6647736571424374
0.3922891148905681, 0.6754360854018537
0.4149327454309606, 0.6854608086218316
0.437577651381432, 0.69516667932209
0.4602302097923766, 0.702959434904032
0.48288659443355786, 0.7097956329268158
0.505544254484818, 0.7163129784298802
0.5282044653562359, 0.7221926188935057
0.5508659516377327, 0.7277534068374121
0.5735363657897816, 0.7310822271432825
0.5962016783015149, 0.7356864575280306
0.6188771940938794, 0.7377398677550235
0.6415501590660861, 0.740430983021455
0.6642243994483716, 0.7428032457681675
0.6868948136004205, 0.7461320660740379
0.7095626769323117, 0.7500985914193472
0.7322369173145973, 0.7524708541660595
0.7549098822868039, 0.7551619694324911
0.7775879488993261, 0.7565776746200452
0.8002621892816116, 0.7589499373667576
0.8229402558941339, 0.7603656425543117
0.8456144962764194, 0.7627379053010239
0.8682963891191782, 0.7631970529294199
0.890978281961937, 0.7636562005578158
0.9136627256248536, 0.7634776431467729
0.9363420676474546, 0.7645744958146077
0.9590265113103712, 0.7643959384035648
0.9722627171089626, 0.7633883644412516
